Date/Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Wind Chill,Weather
2012-11-28 23:00:00,-2.6,-7.5,69,30.0,20,25.0,101.56,-9.0,Mainly Clear
2012-11-29 00:00:00,-3.9,-8.6,70,28.0,28,25.0,101.62,-11.0,Clear
2012-11-29 01:00:00,-5.1,-10.6,65,28.0,22,25.0,101.71,-12.0,Clear
2012-11-29 02:00:00,-6.3,-11.9,64,28.0,17,25.0,101.8,-13.0,Clear
2012-11-29 03:00:00,-7.4,-12.2,68,27.0,17,25.0,101.87,-14.0,Clear
2012-11-29 04:00:00,-8.4,-12.4,73,27.0,9,25.0,101.86,-13.0,Clear
2012-11-29 05:00:00,-8.4,-11.7,77,26.0,6,25.0,101.85,-12.0,Mainly Clear
2012-11-29 06:00:00,-6.0,-10.2,72,23.0,13,25.0,101.84,-11.0,Mostly Cloudy
2012-11-29 07:00:00,-5.0,-10.6,65,23.0,11,24.1,101.81,-10.0,Cloudy
2012-11-29 08:00:00,-4.8,-8.3,76,17.0,13,19.3,101.77,-10.0,Snow
2012-11-29 09:00:00,-4.6,-7.0,83,18.0,19,9.7,101.67,-11.0,Snow
2012-11-29 10:00:00,-4.7,-6.8,85,17.0,20,4.8,101.56,-11.0,Snow
2012-11-29 11:00:00,-3.5,-5.2,88,17.0,15,19.3,101.46,-9.0,Snow
2012-11-29 12:00:00,-1.8,-4.2,84,21.0,15,6.4,101.35,-7.0,Snow
2012-11-29 13:00:00,-1.4,-3.4,86,27.0,17,24.1,101.33,-7.0,Snow
2012-11-29 14:00:00,-0.8,-3.3,83,28.0,22,24.1,101.33,-7.0,Snow
2012-11-29 15:00:00,-1.2,-4.6,78,28.0,22,24.1,101.4,-7.0,Snow
2012-11-29 16:00:00,-1.4,-5.4,74,31.0,15,24.1,101.5,-6.0,Cloudy
2012-11-29 17:00:00,-2.2,-8.3,63,30.0,24,25.0,101.63,-9.0,Cloudy
2012-11-29 18:00:00,-4.2,-11.8,55,32.0,28,25.0,101.78,-12.0,Snow Showers
2012-11-29 19:00:00,-4.9,-11.9,58,33.0,22,25.0,101.9,-12.0,Cloudy
2012-11-29 20:00:00,-5.7,-12.1,61,31.0,20,25.0,102.08,-12.0,Cloudy
2012-11-29 21:00:00,-6.4,-12.3,63,33.0,19,25.0,102.18,-13.0,Cloudy
2012-11-29 22:00:00,-7.3,-14.0,59,33.0,17,25.0,102.29,-14.0,Mostly Cloudy
2012-11-29 23:00:00,-9.4,-15.3,62,34.0,20,25.0,102.42,-17.0,Mainly Clear
2012-11-30 00:00:00,-10.6,-16.1,64,34.0,19,25.0,102.52,-18.0,Clear
2012-11-30 01:00:00,-12.0,-16.5,69,35.0,9,25.0,102.6,-17.0,Clear
2012-11-30 02:00:00,-13.5,-16.9,76,32.0,6,25.0,102.72,-18.0,Clear
2012-11-30 03:00:00,-12.6,-16.7,71,30.0,4,25.0,102.78,-15.0,Clear
2012-11-30 04:00:00,-12.4,-17.0,68,36.0,4,25.0,102.82,-15.0,Clear
2012-11-30 05:00:00,-13.6,-17.0,75,36.0,6,25.0,102.9,-18.0,Clear
2012-11-30 06:00:00,-13.0,-16.6,74,35.0,9,25.0,102.96,-18.0,Mainly Clear
2012-11-30 07:00:00,-13.4,-17.3,72,36.0,9,24.1,103.03,-19.0,Mainly Clear
2012-11-30 08:00:00,-12.8,-16.7,73,2.0,13,48.3,103.12,-20.0,Mainly Clear
2012-11-30 09:00:00,-11.9,-16.0,72,36.0,7,48.3,103.16,-16.0,Mainly Clear
2012-11-30 10:00:00,-10.4,-16.3,62,3.0,11,48.3,103.2,-16.0,Mostly Cloudy
2012-11-30 11:00:00,-9.9,-15.9,61,4.0,9,48.3,103.18,-15.0,Mostly Cloudy
2012-11-30 12:00:00,-9.3,-15.2,62,,0,48.3,103.16,,Mostly Cloudy
2012-11-30 13:00:00,-9.0,-15.2,61,8.0,6,48.3,103.15,-12.0,Mostly Cloudy
2012-11-30 14:00:00,-9.0,-15.6,59,8.0,6,48.3,103.15,-12.0,Mostly Cloudy
2012-11-30 15:00:00,-8.8,-15.8,57,8.0,11,48.3,103.14,-14.0,Cloudy
2012-11-30 16:00:00,-9.1,-15.8,58,4.0,11,24.1,103.16,-15.0,Cloudy
2012-11-30 17:00:00,-9.3,-15.6,60,3.0,15,25.0,103.2,-16.0,Cloudy
2012-11-30 18:00:00,-9.5,-15.5,62,4.0,13,25.0,103.24,-16.0,Cloudy
2012-11-30 19:00:00,-9.7,-15.8,61,5.0,15,25.0,103.24,-16.0,Mostly Cloudy
2012-11-30 20:00:00,-10.0,-16.3,60,6.0,15,25.0,103.26,-17.0,Cloudy
2012-11-30 21:00:00,-10.4,-16.9,59,5.0,19,25.0,103.3,-18.0,Mainly Clear
2012-11-30 22:00:00,-10.7,-16.8,61,6.0,19,25.0,103.29,-19.0,Mainly Clear
2012-11-30 23:00:00,-10.8,-16.1,65,6.0,17,25.0,103.25,-18.0,Mainly Clear
2012-12-01 00:00:00,-10.8,-16.2,64,5.0,9,25.0,103.26,-16.0,Clear
2012-12-01 01:00:00,-11.0,-16.5,64,5.0,13,25.0,103.25,-17.0,Mainly Clear
2012-12-01 02:00:00,-11.1,-16.5,64,5.0,20,25.0,103.21,-19.0,Mainly Clear
2012-12-01 03:00:00,-12.5,-15.7,77,36.0,15,25.0,103.27,-20.0,Mainly Clear
2012-12-01 04:00:00,-11.8,-15.1,76,2.0,17,25.0,103.22,-19.0,Mostly Cloudy
2012-12-01 05:00:00,-11.9,-14.6,80,2.0,20,25.0,103.19,-20.0,Mostly Cloudy
2012-12-01 06:00:00,-11.8,-15.0,77,3.0,26,25.0,103.18,-21.0,Mostly Cloudy
2012-12-01 07:00:00,-11.3,-14.2,79,4.0,24,24.1,103.19,-20.0,Cloudy
2012-12-01 08:00:00,-10.9,-15.3,70,3.0,19,24.1,103.23,-19.0,Mostly Cloudy
2012-12-01 09:00:00,-10.6,-15.9,65,5.0,24,24.1,103.18,-19.0,Cloudy
2012-12-01 10:00:00,-10.9,-15.7,68,5.0,24,24.1,103.18,-20.0,Cloudy
2012-12-01 11:00:00,-10.3,-15.1,68,5.0,20,24.1,103.08,-18.0,Cloudy
2012-12-01 12:00:00,-9.4,-14.6,66,3.0,24,24.1,102.97,-18.0,Cloudy
2012-12-01 13:00:00,-8.9,-14.6,63,3.0,22,24.1,102.9,-17.0,Cloudy
2012-12-01 14:00:00,-8.3,-13.6,66,2.0,22,24.1,102.86,-16.0,Cloudy
2012-12-01 15:00:00,-8.3,-13.5,66,4.0,17,24.1,102.84,-15.0,Cloudy
2012-12-01 16:00:00,-7.9,-12.4,70,3.0,20,24.1,102.82,-15.0,Cloudy
2012-12-01 17:00:00,-7.5,-12.0,70,3.0,20,19.3,102.73,-15.0,Snow
2012-12-01 18:00:00,-6.9,-11.3,71,2.0,19,25.0,102.71,-14.0,Snow
2012-12-01 19:00:00,-6.6,-10.8,72,3.0,17,25.0,102.63,-13.0,Cloudy
2012-12-01 20:00:00,-6.0,-10.0,73,3.0,17,25.0,102.55,-12.0,Cloudy
2012-12-01 21:00:00,-5.9,-9.6,75,1.0,17,25.0,102.49,-12.0,Cloudy
2012-12-01 22:00:00,-4.8,-8.4,76,2.0,13,19.3,102.36,-10.0,Snow
2012-12-01 23:00:00,-4.7,-8.0,78,3.0,19,16.1,102.28,-11.0,Cloudy
2012-12-02 00:00:00,-4.3,-7.3,80,3.0,15,24.1,102.18,-10.0,Cloudy
2012-12-02 01:00:00,-4.2,-6.8,82,2.0,15,24.1,102.11,-10.0,Cloudy
2012-12-02 02:00:00,-3.9,-6.5,82,2.0,15,25.0,102.06,-9.0,Cloudy
2012-12-02 03:00:00,-3.5,-5.8,84,36.0,13,25.0,102.02,-8.0,Snow
2012-12-02 04:00:00,-3.2,-5.3,85,2.0,13,25.0,101.86,-8.0,Cloudy
2012-12-02 05:00:00,-2.7,-5.1,84,2.0,11,25.0,101.75,-7.0,Cloudy
2012-12-02 06:00:00,-1.9,-4.0,86,2.0,9,25.0,101.67,-5.0,Cloudy
2012-12-02 07:00:00,-0.3,-2.3,86,33.0,6,25.0,101.58,-2.0,Cloudy
2012-12-02 08:00:00,4.7,2.4,85,15.0,28,25.0,101.46,,Cloudy
2012-12-02 09:00:00,5.1,2.6,84,15.0,32,24.1,101.34,,Cloudy
2012-12-02 10:00:00,5.7,3.0,83,15.0,28,19.3,101.27,,Cloudy
2012-12-02 11:00:00,6.2,3.2,81,15.0,28,24.1,101.16,,Cloudy
2012-12-02 12:00:00,6.6,3.3,79,15.0,28,24.1,101.0,,Rain Showers
2012-12-02 13:00:00,6.2,4.3,88,16.0,19,12.9,100.89,,Rain
2012-12-02 14:00:00,6.0,4.5,90,17.0,19,9.7,100.82,,"Rain,Fog"
2012-12-02 15:00:00,5.6,4.9,95,15.0,22,4.8,100.75,,"Rain,Fog"
2012-12-02 16:00:00,5.5,4.9,96,15.0,20,6.4,100.68,,"Rain,Fog"
2012-12-02 17:00:00,5.5,5.0,97,15.0,17,6.4,100.65,,"Rain,Fog"
2012-12-02 18:00:00,5.8,5.6,99,16.0,15,4.8,100.65,,"Rain,Fog"
2012-12-02 19:00:00,5.9,5.9,100,16.0,15,3.6,100.67,,"Drizzle,Fog"
2012-12-02 20:00:00,6.6,6.5,99,20.0,13,3.2,100.68,,"Drizzle,Fog"
2012-12-02 21:00:00,6.7,6.6,99,22.0,11,8.0,100.7,,Fog
2012-12-02 22:00:00,7.1,6.9,99,22.0,15,8.0,100.71,,"Drizzle,Fog"
2012-12-02 23:00:00,8.2,7.7,97,24.0,19,8.0,100.72,,"Drizzle,Fog"
2012-12-03 00:00:00,8.1,7.5,96,26.0,15,9.7,100.78,,"Drizzle,Fog"
2012-12-03 01:00:00,7.8,6.8,93,26.0,22,12.9,100.85,,Cloudy
2012-12-03 02:00:00,6.8,5.3,90,27.0,28,25.0,100.99,,Mostly Cloudy
2012-12-03 03:00:00,5.5,2.9,83,23.0,26,25.0,101.22,,Mostly Cloudy
2012-12-03 04:00:00,4.1,1.6,84,28.0,13,25.0,101.35,,Mostly Cloudy
2012-12-03 05:00:00,3.2,0.6,83,29.0,13,25.0,101.48,,Mostly Cloudy
2012-12-03 06:00:00,1.8,-0.1,87,27.0,11,25.0,101.58,,Clear
2012-12-03 07:00:00,1.2,-0.6,88,27.0,9,25.0,101.7,,Mainly Clear
2012-12-03 08:00:00,2.2,0.0,85,22.0,11,24.1,101.78,,Mainly Clear
2012-12-03 09:00:00,3.6,1.0,83,26.0,11,48.3,101.87,,Mostly Cloudy
2012-12-03 10:00:00,3.9,1.2,83,24.0,13,24.1,101.99,,Mostly Cloudy
2012-12-03 11:00:00,3.7,1.1,83,25.0,11,24.1,101.96,,Cloudy
2012-12-03 12:00:00,3.9,1.3,83,27.0,9,24.1,101.96,,Cloudy
2012-12-03 13:00:00,4.0,1.2,82,23.0,9,24.1,101.95,,Cloudy
2012-12-03 14:00:00,4.2,0.8,79,27.0,13,24.1,101.95,,Cloudy
2012-12-03 15:00:00,4.0,1.0,81,23.0,9,24.1,101.98,,Cloudy
2012-12-03 16:00:00,3.7,-0.1,76,22.0,4,24.1,102.01,,Cloudy
2012-12-03 17:00:00,2.9,1.1,88,15.0,4,25.0,102.03,,Cloudy
2012-12-03 18:00:00,3.0,0.6,84,35.0,4,25.0,102.03,,Cloudy
2012-12-03 19:00:00,3.4,0.5,81,30.0,6,25.0,102.01,,Cloudy
2012-12-03 20:00:00,3.5,0.7,82,,0,25.0,101.99,,Cloudy
2012-12-03 21:00:00,3.1,1.2,87,11.0,6,25.0,101.99,,Cloudy
2012-12-03 22:00:00,3.7,1.3,84,18.0,11,25.0,101.94,,Cloudy
2012-12-03 23:00:00,3.7,1.1,83,14.0,13,25.0,101.91,,Cloudy
2012-12-04 00:00:00,3.7,1.3,84,14.0,13,25.0,101.92,,Cloudy
2012-12-04 01:00:00,3.6,1.4,86,13.0,7,25.0,101.86,,Cloudy
2012-12-04 02:00:00,3.9,1.1,82,8.0,6,25.0,101.81,,Mostly Cloudy
2012-12-04 03:00:00,3.8,1.2,83,10.0,19,25.0,101.71,,Cloudy
2012-12-04 04:00:00,3.1,1.3,88,11.0,20,25.0,101.56,,Mainly Clear
2012-12-04 05:00:00,2.9,1.5,90,11.0,13,25.0,101.52,,Mostly Cloudy
2012-12-04 06:00:00,4.2,2.6,89,14.0,15,25.0,101.41,,Cloudy
2012-12-04 07:00:00,5.1,3.4,89,13.0,13,25.0,101.35,,Cloudy
2012-12-04 08:00:00,5.5,3.9,89,12.0,9,19.3,101.29,,Rain Showers
2012-12-04 09:00:00,5.9,4.8,93,14.0,11,19.3,101.23,,Rain Showers
2012-12-04 10:00:00,8.0,6.3,89,15.0,19,19.3,101.16,,Mostly Cloudy
2012-12-04 11:00:00,10.1,7.7,85,16.0,17,24.1,101.06,,Cloudy
2012-12-04 12:00:00,11.5,8.3,81,15.0,19,24.1,100.92,,Mostly Cloudy
2012-12-04 13:00:00,11.9,8.4,79,15.0,17,24.1,100.84,,Cloudy
2012-12-04 14:00:00,11.3,8.1,81,15.0,24,24.1,100.74,,Cloudy
2012-12-04 15:00:00,11.0,7.9,81,14.0,24,24.1,100.66,,Cloudy
2012-12-04 16:00:00,10.7,7.9,83,15.0,24,19.3,100.64,,Cloudy
2012-12-04 17:00:00,10.8,8.1,83,15.0,30,25.0,100.55,,Cloudy
2012-12-04 18:00:00,10.7,8.2,85,15.0,32,25.0,100.5,,Cloudy
2012-12-04 19:00:00,10.7,8.4,86,19.0,7,25.0,100.57,,Rain Showers
2012-12-04 20:00:00,9.9,9.1,95,17.0,15,12.9,100.53,,Rain
2012-12-04 21:00:00,10.4,9.7,95,27.0,9,6.4,100.56,,Rain
2012-12-04 22:00:00,9.8,9.3,97,21.0,6,12.9,100.57,,Rain
2012-12-04 23:00:00,9.7,9.1,96,25.0,19,9.7,100.63,,Rain
2012-12-05 00:00:00,9.5,8.0,90,22.0,19,12.9,100.56,,Rain
2012-12-05 01:00:00,9.0,7.3,89,20.0,30,16.1,100.45,,Rain
2012-12-05 02:00:00,8.7,7.1,90,21.0,24,16.1,100.5,,Rain
2012-12-05 03:00:00,7.8,6.7,93,24.0,24,9.7,100.53,,Rain
2012-12-05 04:00:00,7.2,4.8,85,26.0,15,25.0,100.55,,Mainly Clear
2012-12-05 05:00:00,6.6,4.1,84,23.0,17,25.0,100.62,,Cloudy
2012-12-05 06:00:00,5.7,2.7,81,26.0,24,25.0,100.68,,Mostly Cloudy
2012-12-05 07:00:00,5.2,0.4,71,26.0,30,25.0,100.74,,Mostly Cloudy
2012-12-05 08:00:00,4.2,-0.5,71,26.0,26,24.1,100.85,,Cloudy
2012-12-05 09:00:00,3.6,-1.5,69,26.0,26,24.1,100.95,,Cloudy
2012-12-05 10:00:00,2.1,-1.8,75,31.0,28,19.3,101.09,,"Rain Showers,Snow Showers"
2012-12-05 11:00:00,2.2,-2.5,71,29.0,30,24.1,101.17,,Snow Showers
2012-12-05 12:00:00,1.1,-4.8,65,31.0,26,24.1,101.23,,Snow Showers
2012-12-05 13:00:00,1.3,-7.0,54,30.0,30,24.1,101.29,,Mostly Cloudy
2012-12-05 14:00:00,0.8,-6.7,57,28.0,35,24.1,101.34,,Mostly Cloudy
2012-12-05 15:00:00,0.1,-7.6,56,29.0,26,24.1,101.47,,Mostly Cloudy
2012-12-05 16:00:00,-0.4,-9.4,51,28.0,30,24.1,101.58,-7.0,Cloudy
2012-12-05 17:00:00,-0.7,-8.3,56,30.0,30,25.0,101.66,-7.0,Cloudy
2012-12-05 18:00:00,-0.8,-8.0,58,29.0,22,25.0,101.76,-7.0,Mostly Cloudy
2012-12-05 19:00:00,-1.0,-8.5,57,30.0,28,25.0,101.84,-8.0,Snow
2012-12-05 20:00:00,-1.4,-8.6,58,30.0,19,25.0,101.88,-7.0,Mostly Cloudy
2012-12-05 21:00:00,-1.9,-8.7,60,29.0,24,25.0,101.93,-8.0,Mostly Cloudy
2012-12-05 22:00:00,-1.6,-9.5,55,30.0,26,25.0,102.01,-8.0,Mostly Cloudy
2012-12-05 23:00:00,-1.8,-9.7,55,29.0,20,25.0,102.07,-8.0,Mostly Cloudy
2012-12-06 00:00:00,-2.1,-9.7,56,29.0,20,25.0,102.1,-8.0,Mostly Cloudy
2012-12-06 01:00:00,-2.3,-9.3,59,29.0,17,25.0,102.12,-8.0,Mostly Cloudy
2012-12-06 02:00:00,-2.9,-9.4,61,29.0,17,25.0,102.21,-8.0,Mostly Cloudy
2012-12-06 03:00:00,-3.4,-9.1,65,30.0,15,25.0,102.26,-9.0,Mostly Cloudy
2012-12-06 04:00:00,-3.9,-9.0,68,27.0,11,25.0,102.33,-8.0,Mostly Cloudy
2012-12-06 05:00:00,-5.2,-9.7,71,28.0,9,25.0,102.38,-9.0,Mainly Clear
2012-12-06 06:00:00,-5.7,-9.7,73,29.0,13,25.0,102.45,-11.0,Mainly Clear
2012-12-06 07:00:00,-5.9,-10.0,73,27.0,11,24.1,102.47,-11.0,Mainly Clear
2012-12-06 08:00:00,-4.6,-8.8,72,25.0,7,24.1,102.52,-8.0,Mainly Clear
2012-12-06 09:00:00,-3.4,-8.9,66,29.0,9,48.3,102.53,-7.0,Mostly Cloudy
2012-12-06 10:00:00,-2.6,-8.4,64,27.0,13,48.3,102.56,-7.0,Mostly Cloudy
2012-12-06 11:00:00,-1.8,-8.9,58,28.0,13,48.3,102.46,-6.0,Mainly Clear
2012-12-06 12:00:00,-1.8,-9.4,56,28.0,6,48.3,102.37,-4.0,Mainly Clear
2012-12-06 13:00:00,-1.0,-8.3,58,17.0,7,48.3,102.27,-4.0,Mainly Clear
2012-12-06 14:00:00,-0.9,-8.7,55,21.0,13,48.3,102.21,-5.0,Mainly Clear
2012-12-06 15:00:00,-1.2,-7.9,60,23.0,11,48.3,102.18,-5.0,Mainly Clear
2012-12-06 16:00:00,-2.8,-7.9,68,13.0,7,48.3,102.11,-6.0,Mainly Clear
2012-12-06 17:00:00,-2.8,-7.6,69,11.0,7,25.0,102.1,-6.0,Mainly Clear
2012-12-06 18:00:00,-2.7,-6.8,73,11.0,13,25.0,102.06,-7.0,Mostly Cloudy
2012-12-06 19:00:00,-2.8,-7.4,71,11.0,9,25.0,102.05,-6.0,Mostly Cloudy
2012-12-06 20:00:00,-1.9,-7.4,66,9.0,7,25.0,101.95,-5.0,Mostly Cloudy
2012-12-06 21:00:00,-1.7,-7.0,67,9.0,11,25.0,101.88,-6.0,Cloudy
2012-12-06 22:00:00,-1.4,-7.2,65,8.0,17,25.0,101.8,-7.0,Cloudy
2012-12-06 23:00:00,-1.1,-6.0,69,7.0,7,25.0,101.73,-4.0,Mostly Cloudy
2012-12-07 00:00:00,-1.3,-5.9,71,7.0,13,25.0,101.67,-6.0,Mostly Cloudy
2012-12-07 01:00:00,-1.5,-5.7,73,7.0,7,25.0,101.58,-4.0,Mostly Cloudy
2012-12-07 02:00:00,-1.3,-5.3,74,8.0,9,25.0,101.51,-5.0,Mainly Clear
2012-12-07 03:00:00,-1.8,-5.3,77,2.0,9,25.0,101.46,-5.0,Mainly Clear
2012-12-07 04:00:00,-2.7,-5.7,80,3.0,11,25.0,101.38,-7.0,Mostly Cloudy
2012-12-07 05:00:00,-2.2,-5.5,78,5.0,11,25.0,101.3,-6.0,Mostly Cloudy
2012-12-07 06:00:00,-2.9,-5.5,82,36.0,7,25.0,101.27,-6.0,Cloudy
2012-12-07 07:00:00,-2.8,-5.3,83,2.0,11,24.1,101.3,-7.0,Mostly Cloudy
2012-12-07 08:00:00,-3.3,-5.4,85,1.0,7,24.1,101.29,-6.0,Cloudy
2012-12-07 09:00:00,-2.1,-4.7,82,1.0,7,24.1,101.32,-5.0,Mostly Cloudy
2012-12-07 10:00:00,1.2,-5.8,60,14.0,9,48.3,101.26,,Mostly Cloudy
2012-12-07 11:00:00,2.6,-5.0,57,11.0,4,48.3,101.24,,Mostly Cloudy
2012-12-07 12:00:00,3.0,-5.0,56,15.0,4,24.1,101.2,,Cloudy
2012-12-07 13:00:00,3.7,-4.3,56,14.0,6,48.3,101.15,,Cloudy
2012-12-07 14:00:00,3.9,-4.3,55,15.0,11,48.3,101.09,,Cloudy
2012-12-07 15:00:00,3.9,-3.3,59,16.0,11,48.3,101.11,,Cloudy
2012-12-07 16:00:00,3.5,-3.8,59,16.0,9,24.1,101.13,,Cloudy
2012-12-07 17:00:00,2.8,-3.3,64,17.0,11,25.0,101.14,,Cloudy
2012-12-07 18:00:00,2.2,-3.5,66,13.0,7,25.0,101.13,,Mostly Cloudy
2012-12-07 19:00:00,2.2,-3.3,67,14.0,6,25.0,101.17,,Cloudy
2012-12-07 20:00:00,2.1,-3.1,68,21.0,4,25.0,101.18,,Cloudy
2012-12-07 21:00:00,2.0,-3.1,69,16.0,6,25.0,101.18,,Cloudy
2012-12-07 22:00:00,2.3,-2.5,71,27.0,4,25.0,101.19,,Cloudy
2012-12-07 23:00:00,1.5,-2.2,76,35.0,4,19.3,101.22,,Snow
2012-12-08 00:00:00,1.8,-1.4,79,14.0,4,25.0,101.2,,Snow
2012-12-08 01:00:00,2.0,-1.3,79,14.0,6,25.0,101.17,,Cloudy
2012-12-08 02:00:00,2.0,-1.9,75,11.0,7,25.0,101.17,,Cloudy
2012-12-08 03:00:00,2.1,-1.5,77,16.0,6,25.0,101.18,,Cloudy
2012-12-08 04:00:00,2.5,-1.2,77,,0,25.0,101.13,,Cloudy
2012-12-08 05:00:00,2.7,-1.0,77,10.0,9,25.0,101.07,,Cloudy
2012-12-08 06:00:00,2.4,0.3,86,10.0,9,25.0,101.05,,Cloudy
2012-12-08 07:00:00,2.3,1.0,91,11.0,6,8.0,101.09,,Fog
2012-12-08 08:00:00,2.7,1.6,92,9.0,7,6.4,101.06,,"Rain,Fog"
2012-12-08 09:00:00,2.7,1.8,94,9.0,11,4.8,100.98,,"Rain,Fog"
2012-12-08 10:00:00,3.2,2.1,92,5.0,11,8.0,100.95,,"Rain,Fog"
2012-12-08 11:00:00,2.2,1.5,95,2.0,17,8.0,100.83,,"Rain,Fog"
2012-12-08 12:00:00,2.1,1.6,96,36.0,15,4.8,100.74,,"Rain,Fog"
2012-12-08 13:00:00,1.9,1.3,96,2.0,17,3.6,100.59,,"Rain,Fog"
2012-12-08 14:00:00,2.1,1.2,94,3.0,15,6.4,100.52,,"Rain,Fog"
2012-12-08 15:00:00,2.0,1.0,93,3.0,17,4.8,100.48,,"Rain,Fog"
2012-12-08 16:00:00,1.8,0.8,93,3.0,17,4.8,100.49,,"Rain,Fog"
2012-12-08 17:00:00,1.6,0.6,93,4.0,9,8.0,100.46,,"Rain,Fog"
2012-12-08 18:00:00,1.1,0.5,96,34.0,9,6.4,100.54,,"Rain,Fog"
2012-12-08 19:00:00,0.9,0.2,95,33.0,9,6.4,100.61,,"Rain,Fog"
2012-12-08 20:00:00,0.8,0.3,96,30.0,9,6.4,100.67,,"Rain,Fog"
2012-12-08 21:00:00,0.8,0.3,96,28.0,9,6.4,100.73,,"Rain,Snow,Fog"
2012-12-08 22:00:00,1.2,0.6,96,23.0,13,6.4,100.84,,Fog
2012-12-08 23:00:00,1.3,0.6,95,24.0,17,8.0,100.96,,"Drizzle,Fog"
2012-12-09 00:00:00,1.5,0.7,94,24.0,20,9.7,101.07,,Fog
2012-12-09 01:00:00,1.9,0.7,92,24.0,17,16.1,101.22,,Cloudy
2012-12-09 02:00:00,1.8,0.1,88,25.0,17,19.3,101.37,,Cloudy
2012-12-09 03:00:00,1.5,-0.5,87,25.0,17,25.0,101.47,,Mainly Clear
2012-12-09 04:00:00,1.5,-0.3,88,26.0,13,25.0,101.59,,Mostly Cloudy
2012-12-09 05:00:00,1.1,-0.9,86,27.0,15,25.0,101.72,,Cloudy
2012-12-09 06:00:00,0.8,-1.5,85,28.0,11,25.0,101.84,,Cloudy
2012-12-09 07:00:00,0.2,-2.3,83,26.0,20,24.1,102.02,,Cloudy
2012-12-09 08:00:00,-0.5,-2.9,84,28.0,11,24.1,102.16,-4.0,Cloudy
2012-12-09 09:00:00,-0.9,-3.9,80,26.0,20,24.1,102.24,-6.0,Cloudy
2012-12-09 10:00:00,-1.5,-4.5,80,26.0,20,24.1,102.35,-7.0,Cloudy
2012-12-09 11:00:00,-1.7,-4.8,79,25.0,17,24.1,102.35,-7.0,Cloudy
2012-12-09 12:00:00,-1.9,-5.1,79,24.0,17,12.9,102.32,-7.0,Snow Showers
2012-12-09 13:00:00,-2.3,-5.4,79,28.0,9,24.1,102.28,-6.0,Cloudy
2012-12-09 14:00:00,-1.9,-5.1,79,3.0,7,24.1,102.28,-5.0,Cloudy
2012-12-09 15:00:00,-1.9,-4.9,80,19.0,6,24.1,102.33,-4.0,Cloudy
2012-12-09 16:00:00,-1.6,-5.2,76,7.0,4,24.1,102.31,-3.0,Cloudy
2012-12-09 17:00:00,-1.2,-5.7,71,4.0,15,25.0,102.31,-6.0,Cloudy
2012-12-09 18:00:00,-1.4,-5.9,71,5.0,19,25.0,102.25,-7.0,Cloudy
2012-12-09 19:00:00,-1.7,-6.2,71,7.0,22,24.1,102.22,-8.0,Cloudy
2012-12-09 20:00:00,-2.2,-7.2,69,5.0,28,25.0,102.11,-9.0,Cloudy
2012-12-09 21:00:00,-2.4,-6.5,73,6.0,20,25.0,101.91,-8.0,Cloudy
2012-12-09 22:00:00,-3.0,-8.2,67,4.0,28,25.0,101.78,-10.0,Cloudy
2012-12-09 23:00:00,-3.6,-8.6,68,5.0,32,25.0,101.64,-11.0,Cloudy
2012-12-10 00:00:00,-3.9,-8.1,73,5.0,20,25.0,101.54,-10.0,Cloudy
2012-12-10 01:00:00,-5.0,-6.2,91,4.0,32,1.6,101.31,-13.0,Snow
2012-12-10 02:00:00,-4.7,-6.2,89,3.0,33,4.0,101.1,-13.0,Snow
2012-12-10 03:00:00,-4.3,-5.9,89,4.0,33,2.8,100.96,-12.0,"Snow,Ice Pellets"
2012-12-10 04:00:00,-3.3,-4.4,92,4.0,28,3.6,100.73,-11.0,"Freezing Drizzle,Fog"
2012-12-10 05:00:00,-1.9,-2.8,94,4.0,33,4.0,100.55,-9.0,"Freezing Drizzle,Fog"
2012-12-10 06:00:00,0.1,-0.9,93,5.0,22,8.0,100.3,,"Freezing Rain,Fog"
2012-12-10 07:00:00,1.0,0.0,93,7.0,19,8.0,100.09,,"Rain,Fog"
2012-12-10 08:00:00,1.7,0.8,94,7.0,17,6.4,99.98,,"Moderate Rain,Fog"
2012-12-10 09:00:00,2.2,1.5,95,4.0,19,6.4,99.78,,"Rain,Fog"
2012-12-10 10:00:00,2.2,1.6,96,4.0,17,2.4,99.7,,"Rain,Fog"
2012-12-10 11:00:00,1.9,1.5,97,3.0,15,3.2,99.6,,"Rain,Fog"
2012-12-10 12:00:00,1.4,0.8,96,3.0,15,4.8,99.44,,"Drizzle,Fog"
2012-12-10 13:00:00,0.6,0.3,98,3.0,19,2.4,99.34,,"Rain,Fog"
2012-12-10 14:00:00,0.1,-0.2,98,2.0,15,2.4,99.32,,"Rain,Fog"
2012-12-10 15:00:00,0.0,-0.5,96,36.0,9,4.0,99.34,-3.0,"Drizzle,Fog"
2012-12-10 16:00:00,0.0,-0.5,96,35.0,6,4.0,99.41,-2.0,"Rain,Fog"
2012-12-10 17:00:00,0.1,-0.3,97,19.0,4,4.8,99.42,,"Rain,Fog"
2012-12-10 18:00:00,1.5,1.1,97,25.0,15,12.9,99.57,,Cloudy
2012-12-10 19:00:00,2.6,0.9,89,26.0,22,25.0,99.54,,Cloudy
2012-12-10 20:00:00,2.5,-0.5,81,26.0,24,25.0,99.58,,Cloudy
